pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_vbid_group_id	pbp_b13a_bendesc_yn	pbp_b13a_bendesc_ehc	pbp_b13a_bendesc_amo	pbp_b13a_bendesc_lim	pbp_b13a_bendesc_numv	pbp_b13a_bendesc_per	pbp_b13a_bendesc_per_d	pbp_b13a_maxplan_yn	pbp_b13a_maxplan_amt	pbp_b13a_maxplan_per	pbp_b13a_maxplan_per_d	pbp_b13a_maxenr_yn	pbp_b13a_maxenr_amt	pbp_b13a_maxenr_per	pbp_b13a_maxenr_per_d	pbp_b13a_coins_yn	pbp_b13a_coins_pct_min	pbp_b13a_coins_pct_max	pbp_b13a_ded_yn	pbp_b13a_ded_amt	pbp_b13a_copay_yn	pbp_b13a_copay_amt_min	pbp_b13a_copay_amt_max	pbp_b13a_auth_yn	pbp_b13a_refer_yn	pbp_b13b_bendesc_otc	pbp_b13b_bendesc_amo	pbp_b13b_maxplan_yn	pbp_b13b_maxplan_amt	pbp_b13b_otc_maxplan_per	pbp_b13b_maxplan_prd_yn	pbp_b13b_maxenr_yn	pbp_b13b_maxenr_amt	pbp_b13b_maxenr_per	pbp_b13b_maxenr_per_d	pbp_b13b_nrt_yn	pbp_b13b_nrt_attestation	pbp_b13b_naloxone_yn	pbp_b13b_coins_yn	pbp_b13b_coins_pct_min	pbp_b13b_coins_pct_max	pbp_b13b_ded_yn	pbp_b13b_ded_amt	pbp_b13b_copay_yn	pbp_b13b_copay_amt_min	pbp_b13b_copay_amt_max	pbp_b13b_cms_otc_list_yn	pbp_b13b_mode	pbp_b13b_mode_desc	pbp_b13b_auth_yn	pbp_b13c_bendesc_service	pbp_b13c_bendesc_amo	pbp_b13c_meal_type_chk	pbp_b13c_maxplan_yn	pbp_b13c_maxplan_amt	pbp_b13c_maxplan_per	pbp_b13c_maxplan_per_d	pbp_b13c_maxenr_yn	pbp_b13c_maxenr_amt	pbp_b13c_maxenr_per	pbp_b13c_maxenr_per_d	pbp_b13c_coins_yn	pbp_b13c_coins_pct_min	pbp_b13c_coins_pct_max	pbp_b13c_ded_yn	pbp_b13c_ded_amt	pbp_b13c_copay_yn	pbp_b13c_copay_amt_min	pbp_b13c_copay_amt_max	pbp_b13c_auth_yn	pbp_b13c_refer_yn	pbp_b13d_bendesc_service	pbp_b13d_bendesc_amo	pbp_b13d_maxplan_yn	pbp_b13d_maxplan_amt	pbp_b13d_maxplan_per	pbp_b13d_maxplan_per_d	pbp_b13d_maxenr_yn	pbp_b13d_maxenr_amt	pbp_b13d_maxenr_per	pbp_b13d_maxenr_per_d	pbp_b13d_coins_yn	pbp_b13d_coins_pct_min	pbp_b13d_coins_pct_max	pbp_b13d_ded_yn	pbp_b13d_ded_amt	pbp_b13d_copay_yn	pbp_b13d_copay_amt_min	pbp_b13d_copay_amt_max	pbp_b13d_auth_yn	pbp_b13d_refer_yn	pbp_b13e_bendesc_service	pbp_b13e_bendesc_amo	pbp_b13e_maxplan_yn	pbp_b13e_maxplan_amt	pbp_b13e_maxplan_per	pbp_b13e_maxplan_per_d	pbp_b13e_maxenr_yn	pbp_b13e_maxenr_amt	pbp_b13e_maxenr_per	pbp_b13e_maxenr_per_d	pbp_b13e_coins_yn	pbp_b13e_coins_pct_min	pbp_b13e_coins_pct_max	pbp_b13e_ded_yn	pbp_b13e_ded_amt	pbp_b13e_copay_yn	pbp_b13e_copay_amt_min	pbp_b13e_copay_amt_max	pbp_b13e_auth_yn	pbp_b13e_refer_yn	pbp_b13f_bendesc_service	pbp_b13f_bendesc_amo	pbp_b13f_maxplan_yn	pbp_b13f_maxplan_amt	pbp_b13f_maxplan_per	pbp_b13f_maxplan_per_d	pbp_b13f_maxenr_yn	pbp_b13f_maxenr_amt	pbp_b13f_maxenr_per	pbp_b13f_maxenr_per_d	pbp_b13f_coins_yn	pbp_b13f_coins_pct_min	pbp_b13f_coins_pct_max	pbp_b13f_ded_yn	pbp_b13f_ded_amt	pbp_b13f_copay_yn	pbp_b13f_copay_amt_min	pbp_b13f_copay_amt_max	pbp_b13f_auth_yn	pbp_b13f_refer_yn
H6474	008	0	1	01	01	H6474_008_0	7	1																										1	2	2				2				2		2	2			2		2			1	00010		1																																																																																	
H6474	009	0	1	01	01	H6474_009_0	11	1																										1	2	2				2				2		2	2			2		2			1	00010		1																																																																																	
H6474	010	0	1	01	01	H6474_010_0	11	1																										1	2	2				2				2		2	2			2		2			1	00010		1																																																																																	
H6622	033	0	1	01	01	H6622_033_0	2	1																										1	2	2				2				1	1	1	2			2		2			2	10000	Purchases must be coordinated by a care manager on the member's behalf through the plan's approved vendor.	1																																																																																	
H6622	057	0	1	02	01	H6622_057_0	5	1																										1	2	2				2				1	1	1	2			2		2			2	10000	Purchases must be coordinated by a care manager on the member's behalf through the plan's approved vendor.	1																																																																																	
H6874	001	0	1	04	01	H6874_001_0	9	1																																																			1	2	011	2				2				2			2		2			2	2																																																												
H6874	003	0	1	04	01	H6874_003_0	8	1																																																			1	2	011	2				2				2			2		2			2	2																																																												
H7149	006	0	1	01	01	H7149_006_0	2	1																										1	2	2				2				1	1	1	2			2		1	0.00	0.00	1	00010		2																																																																																	
H7149	801	0	1	01	01	H7149_801_0	1	1	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail Store	2	1	2	111	2				2				2			2		2			2	2																																																												
H7149	801	0	1	01	01	H7149_801_0	1	2	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail store	2	1	2	111	2				2				2			2		2			2	2	Non-Medicare (Other)	2	2				2				2			2		2			2	2																																								
H7301	002	0	1	04	01	H7301_002_0	2	1																										1	2	2				2				2		2	2			2		1	0.00	0.00	2	10000	Restricted Items	2																																																																																	
H7301	006	0	1	04	01	H7301_006_0	2	1																										1	2	2				2				2		2	2			2		1	0.00	0.00	2	10000	Restricted Items	2																																																																																	
H7301	803	0	1	04	01	H7301_803_0	1	1	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail Store	2	1	2	111	2				2				2			2		2			2	2																																																												
H7301	803	0	1	04	01	H7301_803_0	1	2	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail Store	2	1	2	111	2				2				2			2		2			2	2	Non-Medicare (Other)	2	2				2				2			2		2			2	2																																								
H7607	014	0	1	01	01	H7607_014_0	12	1																																																			1	2	001	2				2				2			2		2			1	1																																																												
H7607	016	0	1	01	01	H7607_016_0	11	1																																																			1	2	001	2				2				2			2		2			1	1																																																												
H7607	017	0	1	01	01	H7607_017_0	11	1																																																			1	2	001	2				2				2			2		2			1	1																																																												
H7617	053	0	1	04	01	H7617_053_0	3	1																										1	2	2				2				1	1	1	2			2		2			2	10000	Purchases must be coordinated by a care manager on the member's behalf through the plan's approved vendor.	1																																																																																	
H7617	063	0	1	04	01	H7617_063_0	3	1																										1	2	2				2				1	1	1	2			2		2			2	10000	Purchases must be coordinated by a care manager on the member's behalf through the plan's approved vendor.	1																																																																																	
H7617	095	0	1	04	01	H7617_095_0	3	1																										1	2	2				2				1	1	1	2			2		2			2	10000	Purchases must be coordinated by a care manager on the member's behalf through the plan's approved vendor.	1																																																																																	
H8298	001	0	1	01	01	H8298_001_0	7	1																										1	2	2				2				2		2	2			2		2			2	00010		2																																																																																	
H8332	801	0	1	01	01	H8332_801_0	1	1	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail Store	2	1	2	111	2				2				2			2		2			2	2																																																												
H8332	801	0	1	01	01	H8332_801_0	1	2	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail store	2	1	2	111	2				2				2			2		2			2	2	Non-Medicare (Other)	2	2				2				2			2		2			2	2																																								
H8597	001	0	1	01	01	H8597_001_0	3	1																										1	2	2				2				1	1	1	2			2		1	0.00	0.00	1	00010		2																																																																																	
H8597	002	0	1	01	01	H8597_002_0	3	1																										1	2	2				2				1	1	1	2			2		1	0.00	0.00	1	00010		2																																																																																	
H8597	003	0	1	01	01	H8597_003_0	3	1																										1	2	2				2				1	1	1	2			2		1	0.00	0.00	1	00010		2																																																																																	
H8649	010	0	1	01	01	H8649_010_0	2	1																										1	2	2				2				1	1	1	2			2		1	0.00	0.00	1	00010		2																																																																																	
H8649	801	0	1	01	01	H8649_801_0	1	2	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail store	2	1	2	111	2				2				2			2		2			2	2	Non-Medicare (Other)	2	2				2				2			2		2			2	2																																								
H8649	801	0	1	01	01	H8649_801_0	1	1	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail Store	2	1	2	111	2				2				2			2		2			2	2																																																												
H8649	803	0	1	01	01	H8649_803_0	1	1	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail Store	2	1	2	111	2				2				2			2		2			2	2																																																												
H8649	803	0	1	01	01	H8649_803_0	1	2	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail store	2	1	2	111	2				2				2			2		2			2	2	Non-Medicare (Other)	2	2				2				2			2		2			2	2																																								
H8889	001	0	1	04	01	H8889_001_0	5	1																																																			1	2	111	2				2				2			2		2			2	2	Osteoporosis Services	2	2				2				2			2		2			2	2																																								
H8889	002	0	1	04	01	H8889_002_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	003	0	1	04	01	H8889_003_0	5	1																																																			1	2	111	2				2				2			2		2			2	2	Osteoporosis Services	2	2				2				2			2		2			2	2																																								
H8889	004	0	1	04	01	H8889_004_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	005	0	1	04	01	H8889_005_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	008	0	1	04	01	H8889_008_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	009	0	1	04	01	H8889_009_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	010	0	1	04	01	H8889_010_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	011	0	1	04	01	H8889_011_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	012	0	1	04	01	H8889_012_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	013	0	1	04	01	H8889_013_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	014	0	1	04	01	H8889_014_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	015	0	1	04	01	H8889_015_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	017	0	1	04	01	H8889_017_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8889	018	0	1	04	01	H8889_018_0	5	1																																																			1	2	111	2				2				2			2		2			2	2																																																												
H8908	007	0	1	01	01	H8908_007_0	3	1																										1	2	2				2				1	1	1	2			2		2			2	10000	Purchases must be coordinated by a care manager on the member's behalf through the plan's approved vendor.	1																																																																																	
H9003	001	0	1	02	01	H9003_001_0	4	1																																																																																																																Acute Care at Home	2	2				2				2			2		1	0.00	0.00	1	1
H9003	006	0	1	02	01	H9003_006_0	4	1																																																																																																																Acute Care at Home	2	2				2				2			2		1	0.00	0.00	1	1
H9003	009	0	1	02	01	H9003_009_0	4	1																																																																																																																Acute Care at Home	2	2				2				2			2		1	0.00	0.00	1	1
H9314	001	0	1	01	01	H9314_001_0	2	1																										1	2	2				2				1	1	1	2			2		1	0.00	0.00	1	00010		2																																																																																	
H9431	801	0	1	04	01	H9431_801_0	1	1	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail Store	2	1	2	111	2				2				2			2		2			2	2																																																												
H9431	801	0	1	04	01	H9431_801_0	1	2	1	1	2	1				2				2				2			2		2			2	2	1	2	2				2				1	1	1	2			2		2			2	11000	Retail Store	2	1	2	111	2				2				2			2		2			2	2	Non-Medicare (Other)	2	2				2				2			2		2			2	2																																								
H9615	021	0	1	04	01	H9615_021_0	16	1																										1	2	2				2				2		2	2			2		2			2	01000		2																																																																																	
H9615	022	0	1	04	01	H9615_022_0	16	1																										1	2	2				2				2		2	2			2		2			2	01000		2																																																																																	
H9615	023	0	1	04	01	H9615_023_0	16	1																										1	2	2				2				2		2	2			2		2			2	01000		2																																																																																	
H9615	024	0	1	04	01	H9615_024_0	16	1																										1	2	2				2				2		2	2			2		2			2	01000		2																																																																																	
H9771	001	0	1	01	01	H9771_001_0	2	1																										1	2	2				2				1	1	1	2			2		1	0.00	0.00	1	00010		2																																																																																	
H9834	001	0	1	01	01	H9834_001_0	5	2																																																																								Hospital at Home	2	2				2				2			2		1	0.00	45.00	2	2																																								
H9834	001	0	1	01	01	H9834_001_0	5	1																										1	2	2				2				2		2	2			2		2			2	00101		1																																																																																	
H9834	003	0	1	01	01	H9834_003_0	4	1																										1	2	2				2				2		2	2			2		2			2	00100		1																																																																																	
H9834	003	0	1	01	01	H9834_003_0	4	2																																																																								Hospital at Home	2	2				2				2			2		1	0.00	50.00	2	2																																								
H9834	004	0	1	01	01	H9834_004_0	3	2																																																																								Hospital at Home	2	2				2				2			2		1	0.00	45.00	2	2																																								
H9834	004	0	1	01	01	H9834_004_0	3	1																										1	2	2				2				2		2	2			2		2			2	00101		1																																																																																	
H9834	006	0	1	01	01	H9834_006_0	4	2																																																																								Hospital at Home	2	2				2				2			2		1	0.00	55.00	2	2																																								
H9834	006	0	1	01	01	H9834_006_0	4	1																										1	2	2				2				2		2	2			2		2			2	00101		1																																																																																	
H9834	007	0	1	01	01	H9834_007_0	4	2																																																																								Hospital at Home	2	2				2				2			2		1	0.00	55.00	2	2																																								
H9834	007	0	1	01	01	H9834_007_0	4	1																										1	2	2				2				2		2	2			2		2			2	00101		1																																																																																	
H9986	002	0	1	02	01	H9986_002_0	8	1																																																																								Advanced Care At Home	2	2				2				1	20	20	2		2			1	2																																								
H9986	002	0	1	02	01	H9986_002_0	8	2																																																			1	2	001	2				2				2			2		2			1	2																																																												
H9986	004	1	1	02	01	H9986_004_1	10	2																																																			1	2	001	2				2				2			2		2			1	2																																																												
H9986	004	1	1	02	01	H9986_004_1	10	1																																																																								Advanced Care At Home	2	2				2				1	20	20	2		2			1	2																																								
H9986	004	2	1	02	01	H9986_004_2	10	2																																																			1	2	001	2				2				2			2		2			1	2																																																												
H9986	004	2	1	02	01	H9986_004_2	10	1																																																																								Advanced Care At Home	2	2				2				1	20	20	2		2			1	2																																								
H9986	004	3	1	02	01	H9986_004_3	10	2																																																			1	2	001	2				2				2			2		2			1	2																																																												
H9986	004	3	1	02	01	H9986_004_3	10	1																																																																								Advanced Care At Home	2	2				2				1	20	20	2		2			1	2																																								
