pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_opt_oon_cat_id	pbp_d_opt_oon_identifier	pbp_d_opt_oon_type_id	pbp_d_opt_oon_yn	pbp_d_opt_oon_cstshrs_yn	pbp_d_opt_oon_coins_yn	pbp_d_opt_oon_coins_min_pct	pbp_d_opt_oon_coins_max_pct	pbp_d_opt_oon_copay_yn	pbp_d_opt_oon_copay_min_amt	pbp_d_opt_oon_copay_max_amt
H2320	028	2	1	02	01	H2320_028_2	6	17b4	001	2	1	1						
H2320	028	2	1	02	01	H2320_028_2	6	17b5	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	16b2	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	16b4	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	16b5	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	16c1	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	16c10	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	16c2	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	16c4	001	2	2							
H2320	028	3	1	02	01	H2320_028_3	6	16c6	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	16c7	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	16c8	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	17b1	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	17b2	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	17b3	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	17b4	001	2	1	1						
H2320	028	3	1	02	01	H2320_028_3	6	17b5	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	16b2	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	16b4	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	16b5	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	16c1	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	16c10	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	16c2	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	16c4	001	2	2							
H2320	028	4	1	02	01	H2320_028_4	6	16c6	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	16c7	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	16c8	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	17b1	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	17b2	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	17b3	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	17b4	001	2	1	1						
H2320	028	4	1	02	01	H2320_028_4	6	17b5	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	16b2	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	16b4	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	16b5	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	16c1	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	16c10	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	16c2	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	16c4	001	2	2							
H2320	028	5	1	02	01	H2320_028_5	6	16c6	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	16c7	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	16c8	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	17b1	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	17b2	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	17b3	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	17b4	001	2	1	1						
H2320	028	5	1	02	01	H2320_028_5	6	17b5	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	16b2	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	16b4	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	16b5	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	16c1	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	16c10	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	16c4	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	16c6	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	16c7	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	16c8	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	17b1	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	17b2	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	17b3	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	17b4	001	2	1	1						
H2320	029	1	1	02	01	H2320_029_1	6	17b5	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	16b2	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	16b4	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	16b5	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	16c1	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	16c10	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	16c4	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	16c6	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	16c7	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	16c8	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	17b1	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	17b2	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	17b3	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	17b4	001	2	1	1						
H2320	029	2	1	02	01	H2320_029_2	6	17b5	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	16b2	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	16b4	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	16b5	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	16c1	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	16c10	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	16c4	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	16c6	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	16c7	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	16c8	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	17b1	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	17b2	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	17b3	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	17b4	001	2	1	1						
H2320	029	3	1	02	01	H2320_029_3	6	17b5	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	16b2	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	16b4	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	16b5	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	16c1	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	16c10	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	16c4	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	16c6	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	16c7	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	16c8	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	17b1	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	17b2	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	17b3	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	17b4	001	2	1	1						
H2320	029	4	1	02	01	H2320_029_4	6	17b5	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	16b2	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	16b4	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	16b5	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	16c1	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	16c10	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	16c4	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	16c6	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	16c7	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	16c8	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	17b1	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	17b2	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	17b3	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	17b4	001	2	1	1						
H2320	029	5	1	02	01	H2320_029_5	6	17b5	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16b2	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16b4	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16b5	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16c1	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16c10	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16c2	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16c4	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16c6	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16c7	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	16c8	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	17b1	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	17b2	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	17b3	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	17b4	001	2	1	1						
H2320	031	0	1	02	01	H2320_031_0	6	17b5	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16b2	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16b4	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16b5	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16c1	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16c10	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16c2	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16c4	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16c6	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16c7	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	16c8	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	17b1	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	17b2	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	17b3	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	17b4	001	2	1	1						
H2320	032	1	1	02	01	H2320_032_1	5	17b5	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16b2	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16b4	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16b5	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16c1	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16c10	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16c2	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16c4	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16c6	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16c7	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	16c8	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	17b1	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	17b2	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	17b3	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	17b4	001	2	1	1						
H2320	032	2	1	02	01	H2320_032_2	5	17b5	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16b2	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16b4	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16b5	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16c1	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16c10	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16c2	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16c4	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16c6	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16c7	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	16c8	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	17b1	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	17b2	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	17b3	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	17b4	001	2	1	1						
H2320	032	5	1	02	01	H2320_032_5	5	17b5	001	2	1	1						
H2322	008	0	1	04	01	H2322_008_0	7	16b3	001	2	1	1						
H2322	008	0	1	04	01	H2322_008_0	7	16c3	001	2	1	1						
H2322	008	0	1	04	01	H2322_008_0	7	16c4	001	2	1	1						
H2322	008	0	1	04	01	H2322_008_0	7	16c6	001	2	1	1						
H2322	008	0	1	04	01	H2322_008_0	7	16c7	001	2	1	1						
H2322	011	0	1	04	01	H2322_011_0	7	16b3	001	2	1	1						
H2322	011	0	1	04	01	H2322_011_0	7	16c3	001	2	1	1						
H2322	011	0	1	04	01	H2322_011_0	7	16c4	001	2	1	1						
H2322	011	0	1	04	01	H2322_011_0	7	16c6	001	2	1	1						
H2322	011	0	1	04	01	H2322_011_0	7	16c7	001	2	1	1						
H2322	016	0	1	04	01	H2322_016_0	6	16b3	001	2	1	1						
H2322	016	0	1	04	01	H2322_016_0	6	16c3	001	2	1	1						
H2322	016	0	1	04	01	H2322_016_0	6	16c4	001	2	1	1						
H2322	016	0	1	04	01	H2322_016_0	6	16c6	001	2	1	1						
H2322	016	0	1	04	01	H2322_016_0	6	16c7	001	2	1	1						
H2354	021	0	1	02	01	H2354_021_0	7	16b3	001	2	1	1						
H2354	021	0	1	02	01	H2354_021_0	7	16c3	001	2	2							
H2354	021	0	1	02	01	H2354_021_0	7	16c4	001	2	1	1						
H2354	021	0	1	02	01	H2354_021_0	7	16c6	001	2	1	1						
H2354	021	0	1	02	01	H2354_021_0	7	16c7	001	2	2							
H2406	039	0	1	04	01	H2406_039_0	4	16b1	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16b2	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16b3	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16b4	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16b5	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16b6	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16c1	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16c10	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16c2	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16c3	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16c4	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16c5	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16c7	001	2	1	1						
H2406	039	0	1	04	01	H2406_039_0	4	16c8	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16b1	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16b2	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16b3	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16b4	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16b5	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16b6	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16c1	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16c10	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16c2	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16c3	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16c4	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16c5	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16c7	001	2	1	1						
H2406	040	0	1	04	01	H2406_040_0	4	16c8	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16b1	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16b2	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16b3	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16b4	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16b5	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16b6	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16c1	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16c10	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16c2	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16c3	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16c4	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16c5	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16c7	001	2	1	1						
H2406	041	0	1	04	01	H2406_041_0	3	16c8	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16b1	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16b2	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16b3	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16b4	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16b5	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16b6	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16c1	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16c10	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16c2	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16c3	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16c4	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16c5	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16c7	001	2	1	1						
H2406	044	0	1	04	01	H2406_044_0	4	16c8	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16b1	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16b2	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16b3	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16b4	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16b5	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16b6	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16c1	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16c10	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16c2	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16c3	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16c4	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16c5	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16c7	001	2	1	1						
H2406	048	0	1	04	01	H2406_048_0	4	16c8	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16b1	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16b2	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16b3	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16b4	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16b5	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16b6	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16c1	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16c10	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16c2	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16c3	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16c4	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16c5	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16c7	001	2	1	1						
H2406	056	0	1	04	01	H2406_056_0	4	16c8	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16b1	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16b2	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16b3	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16b4	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16b5	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16b6	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16c1	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16c10	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16c2	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16c3	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16c4	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16c5	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16c7	001	2	1	1						
H2406	059	0	1	04	01	H2406_059_0	4	16c8	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16b1	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16b2	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16b3	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16b4	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16b5	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16b6	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16c1	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16c10	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16c2	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16c3	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16c4	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16c5	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16c7	001	2	1	1						
H2406	062	0	1	04	01	H2406_062_0	4	16c8	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16b1	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16b2	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16b3	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16b4	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16b5	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16b6	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16c1	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16c10	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16c2	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16c3	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16c4	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16c5	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16c7	001	2	1	1						
H2406	065	0	1	04	01	H2406_065_0	5	16c8	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16b1	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16b2	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16b3	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16b4	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16b5	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16b6	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16c1	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16c10	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16c2	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16c3	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16c4	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16c5	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16c7	001	2	1	1						
H2406	066	0	1	04	01	H2406_066_0	4	16c8	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16b1	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16b2	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16b3	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16b4	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16b5	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16b6	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16c1	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16c10	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16c2	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16c3	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16c4	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16c5	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16c7	001	2	1	1						
H2406	067	0	1	04	01	H2406_067_0	4	16c8	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16b1	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16b2	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16b3	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16b4	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16b5	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16b6	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16c1	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16c10	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16c2	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16c3	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16c4	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16c5	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16c7	001	2	1	1						
H2406	068	0	1	04	01	H2406_068_0	4	16c8	001	2	1	1						
H2406	069	0	1	04	01	H2406_069_0	4	16b1	001	2	1	1						
H2406	069	0	1	04	01	H2406_069_0	4	16b2	001	2	1	1						
H2406	069	0	1	04	01	H2406_069_0	4	16b3	001	2	1	1						
H2406	069	0	1	04	01	H2406_069_0	4	16b4	001	2	1	1						
H2406	069	0	1	04	01	H2406_069_0	4	16b5	001	2	1	1						
H2406	069	0	1	04	01	H2406_069_0	4	16b6	001	2	1	1						
