pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	contract_id	plan_id	segment_id	pending_flag	partial_flag	contract_year	eghp_flag	region_type	ma_or_pdp_region_code	region
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	18	Missouri
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	19	Arkansas
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	20	Mississippi
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	21	Louisiana
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	22	Texas
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	23	Oklahoma
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	24	Kansas
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	26	New Mexico
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	27	Colorado
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	28	Arizona
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	29	Nevada
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	30	Oregon, Washington
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	31	Idaho, Utah
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	32	California
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	33	Hawaii
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	1	PD	34	Alaska
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	0	PD	35	American Samoa
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	0	PD	36	Guam
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	0	PD	37	Northern Mariana Islands
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	0	PD	38	Puerto Rico
S5820	826	0		29	10	S5820_826_0	S5820	826	0	0		2026	0	PD	39	U.S. Virgin Islands
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	03	New York
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	04	New Jersey
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	07	Virginia
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	08	North Carolina
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	09	South Carolina
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	10	Georgia
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	11	Florida
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	12	Alabama, Tennessee
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	13	Michigan
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	14	Ohio
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	15	Indiana, Kentucky
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	16	Wisconsin
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	17	Illinois
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	18	Missouri
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	19	Arkansas
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	20	Mississippi
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	21	Louisiana
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	22	Texas
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	23	Oklahoma
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	24	Kansas
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	26	New Mexico
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	27	Colorado
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	28	Arizona
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	29	Nevada
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	30	Oregon, Washington
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	31	Idaho, Utah
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	32	California
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	33	Hawaii
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	1	PD	34	Alaska
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	0	PD	35	American Samoa
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	0	PD	36	Guam
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	0	PD	37	Northern Mariana Islands
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	0	PD	38	Puerto Rico
S5820	827	0		29	10	S5820_827_0	S5820	827	0	0		2026	0	PD	39	U.S. Virgin Islands
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	03	New York
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	04	New Jersey
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	07	Virginia
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	08	North Carolina
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	09	South Carolina
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	10	Georgia
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	11	Florida
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	12	Alabama, Tennessee
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	13	Michigan
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	14	Ohio
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	15	Indiana, Kentucky
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	16	Wisconsin
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	17	Illinois
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	18	Missouri
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	19	Arkansas
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	20	Mississippi
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	21	Louisiana
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	22	Texas
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	23	Oklahoma
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	24	Kansas
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	26	New Mexico
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	27	Colorado
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	28	Arizona
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	29	Nevada
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	30	Oregon, Washington
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	31	Idaho, Utah
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	32	California
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	33	Hawaii
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	1	PD	34	Alaska
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	0	PD	35	American Samoa
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	0	PD	36	Guam
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	0	PD	37	Northern Mariana Islands
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	0	PD	38	Puerto Rico
S5820	828	0		29	10	S5820_828_0	S5820	828	0	0		2026	0	PD	39	U.S. Virgin Islands
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	03	New York
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	04	New Jersey
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	07	Virginia
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	08	North Carolina
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	09	South Carolina
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	10	Georgia
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	11	Florida
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	12	Alabama, Tennessee
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	13	Michigan
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	14	Ohio
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	15	Indiana, Kentucky
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	16	Wisconsin
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	17	Illinois
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	18	Missouri
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	19	Arkansas
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	20	Mississippi
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	21	Louisiana
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	22	Texas
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	23	Oklahoma
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	24	Kansas
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	26	New Mexico
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	27	Colorado
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	28	Arizona
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	29	Nevada
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	30	Oregon, Washington
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	31	Idaho, Utah
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	32	California
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	33	Hawaii
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	1	PD	34	Alaska
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	0	PD	35	American Samoa
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	0	PD	36	Guam
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	0	PD	37	Northern Mariana Islands
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	0	PD	38	Puerto Rico
S5820	829	0		29	10	S5820_829_0	S5820	829	0	0		2026	0	PD	39	U.S. Virgin Islands
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	03	New York
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	04	New Jersey
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	07	Virginia
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	08	North Carolina
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	09	South Carolina
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	10	Georgia
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	11	Florida
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	12	Alabama, Tennessee
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	13	Michigan
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	14	Ohio
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	15	Indiana, Kentucky
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	16	Wisconsin
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	17	Illinois
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	18	Missouri
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	19	Arkansas
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	20	Mississippi
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	21	Louisiana
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	22	Texas
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	23	Oklahoma
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	24	Kansas
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	26	New Mexico
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	27	Colorado
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	28	Arizona
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	29	Nevada
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	30	Oregon, Washington
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	31	Idaho, Utah
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	32	California
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	33	Hawaii
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	1	PD	34	Alaska
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	0	PD	35	American Samoa
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	0	PD	36	Guam
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	0	PD	37	Northern Mariana Islands
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	0	PD	38	Puerto Rico
S5820	830	0		29	10	S5820_830_0	S5820	830	0	0		2026	0	PD	39	U.S. Virgin Islands
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	03	New York
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	04	New Jersey
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	07	Virginia
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	08	North Carolina
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	09	South Carolina
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	10	Georgia
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	11	Florida
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	12	Alabama, Tennessee
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	13	Michigan
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	14	Ohio
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	15	Indiana, Kentucky
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	16	Wisconsin
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	17	Illinois
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	18	Missouri
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	19	Arkansas
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	20	Mississippi
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	21	Louisiana
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	22	Texas
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	23	Oklahoma
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	24	Kansas
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	26	New Mexico
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	27	Colorado
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	28	Arizona
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	29	Nevada
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	30	Oregon, Washington
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	31	Idaho, Utah
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	32	California
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	33	Hawaii
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	1	PD	34	Alaska
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	0	PD	35	American Samoa
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	0	PD	36	Guam
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	0	PD	37	Northern Mariana Islands
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	0	PD	38	Puerto Rico
S5820	831	0		29	10	S5820_831_0	S5820	831	0	0		2026	0	PD	39	U.S. Virgin Islands
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	03	New York
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	04	New Jersey
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	07	Virginia
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	08	North Carolina
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	09	South Carolina
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	10	Georgia
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	11	Florida
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	12	Alabama, Tennessee
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	13	Michigan
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	14	Ohio
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	15	Indiana, Kentucky
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	16	Wisconsin
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	17	Illinois
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	18	Missouri
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	19	Arkansas
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	20	Mississippi
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	21	Louisiana
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	22	Texas
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	23	Oklahoma
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	24	Kansas
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	26	New Mexico
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	27	Colorado
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	28	Arizona
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	29	Nevada
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	30	Oregon, Washington
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	31	Idaho, Utah
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	32	California
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	33	Hawaii
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	1	PD	34	Alaska
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	0	PD	35	American Samoa
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	0	PD	36	Guam
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	0	PD	37	Northern Mariana Islands
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	0	PD	38	Puerto Rico
S5820	832	0		29	10	S5820_832_0	S5820	832	0	0		2026	0	PD	39	U.S. Virgin Islands
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	03	New York
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	04	New Jersey
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	07	Virginia
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	08	North Carolina
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	09	South Carolina
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	10	Georgia
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	11	Florida
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	12	Alabama, Tennessee
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	13	Michigan
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	14	Ohio
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	15	Indiana, Kentucky
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	16	Wisconsin
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	17	Illinois
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	18	Missouri
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	19	Arkansas
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	20	Mississippi
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	21	Louisiana
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	22	Texas
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	23	Oklahoma
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	24	Kansas
S5820	833	0		29	10	S5820_833_0	S5820	833	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
