pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_opt_use_mand_17b_yn	pbp_d_opt_use_mand_17b1_yn	pbp_d_opt_use_mand_17b2_yn	pbp_d_opt_use_mand_17b3_yn	pbp_d_opt_use_mand_17b4_yn	pbp_d_opt_use_mand_17b5_yn	pbp_b17b_bendesc_yn	pbp_b17b_bendesc_ehc	pbp_b17b_bendesc_amo_cl	pbp_b17b_bendesc_lim_cl	pbp_b17b_bendesc_numv_cl	pbp_b17b_bendesc_per_cl	pbp_b17b_bendesc_per_cl_d	pbp_b17b_bendesc_amo_egs	pbp_b17b_bendesc_lim_egs	pbp_b17b_bendesc_numv_egs	pbp_b17b_bendesc_per_egs	pbp_b17b_bendesc_per_egs_d	pbp_b17b_bendesc_amo_egi	pbp_b17b_bendesc_lim_egl	pbp_b17b_bendesc_numv_egl	pbp_b17b_bendesc_per_egl	pbp_b17b_bendesc_per_egl_d	pbp_b17b_bendesc_amo_egf	pbp_b17b_bendesc_lim_egf	pbp_b17b_bendesc_numv_egf	pbp_b17b_bendesc_per_egf	pbp_b17b_bendesc_per_egf_d	pbp_b17b_bendesc_amo_upg	pbp_b17b_maxplan_yn	pbp_b17b_maxplan_in_oon	pbp_b17b_maxplan_type	pbp_b17b_comb_maxplan_yn	pbp_b17b_comb_maxplan_amt	pbp_b17b_comb_maxplan_per	pbp_b17b_comb_maxplan_per_d	pbp_b17b_indv_maxplan_bendesc	pbp_b17b_indv_maxplan_amt_cl	pbp_b17b_indv_maxplan_per_cl	pbp_b17b_indv_maxplan_per_cl_d	pbp_b17b_indv_maxplan_amt_egs	pbp_b17b_indv_maxplan_per_egs	pbp_b17b_ind_maxplan_per_egs_d	pbp_b17b_indv_maxplan_amt_egl	pbp_b17b_indv_maxplan_per_egl	pbp_b17b_ind_maxplan_per_egl_d	pbp_b17b_indv_maxplan_amt_egf	pbp_b17b_indv_maxplan_per_egf	pbp_b17b_ind_maxplan_per_egf_d	pbp_b17b_indv_maxplan_amt_upg	pbp_b17b_indv_maxplan_per_upg	pbp_b17b_ind_maxplan_per_upg_d	pbp_b17b_coins_yn	pbp_b17b_coins_ehc	pbp_b17b_coins_pct_cl_min	pbp_b17b_coins_pct_cl_max	pbp_b17b_coins_pct_egs_min	pbp_b17b_coins_pct_egs_max	pbp_b17b_coins_pct_egl_min	pbp_b17b_coins_pct_egl_max	pbp_b17b_coins_pct_egf_min	pbp_b17b_coins_pct_egf_max	pbp_b17b_coins_pct_upg_min	pbp_b17b_coins_pct_upg_max	pbp_b17b_ded_nmc_yn	pbp_b17b_ded_nmc_amt	pbp_b17b_copay_yn	pbp_b17b_copay_ehc	pbp_b17b_copay_amt_cl_min	pbp_b17b_copay_amt_cl_max	pbp_b17b_copay_amt_egs_min	pbp_b17b_copay_amt_egs_max	pbp_b17b_copay_amt_egl_min	pbp_b17b_copay_amt_egl_max	pbp_b17b_copay_amt_egf_min	pbp_b17b_copay_amt_egf_max	pbp_b17b_copay_amt_upg_min	pbp_b17b_copay_amt_upg_max	pbp_b17b_auth_yn	pbp_b17b_refer_yn	pbp_d_opt_identifier
H5828	014	0	1	02	01	H5828_014_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5828	015	0	1	02	01	H5828_015_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5828	015	0	1	02	01	H5828_015_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5828	016	0	1	02	01	H5828_016_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5828	016	0	1	02	01	H5828_016_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5828	017	0	1	02	01	H5828_017_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5828	017	0	1	02	01	H5828_017_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5854	018	0	1	02	01	H5854_018_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5854	018	0	1	02	01	H5854_018_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5854	019	1	1	01	01	H5854_019_1	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5854	019	1	1	01	01	H5854_019_1	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5854	019	2	1	01	01	H5854_019_2	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5854	019	2	1	01	01	H5854_019_2	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5883	001	1	1	02	01	H5883_001_1	6	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	001	2	1	02	01	H5883_001_2	6	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	001	3	1	02	01	H5883_001_3	6	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	001	4	1	02	01	H5883_001_4	6	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	001	5	1	02	01	H5883_001_5	6	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	002	1	1	02	01	H5883_002_1	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	002	2	1	02	01	H5883_002_2	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	002	3	1	02	01	H5883_002_3	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	002	4	1	02	01	H5883_002_4	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	002	7	1	02	01	H5883_002_7	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	003	1	1	02	01	H5883_003_1	8	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	003	2	1	02	01	H5883_003_2	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	003	3	1	02	01	H5883_003_3	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	003	4	1	02	01	H5883_003_4	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	003	5	1	02	01	H5883_003_5	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H5883	007	0	1	01	01	H5883_007_0	8							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1		2	1	250.00	3																		2												2		2												2	2	001
H6723	001	1	1	01	01	H6723_001_1	14	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1		2	1	150.00	3																		2												2		2												2	2	001
H6723	001	3	1	01	01	H6723_001_3	14	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1		2	1	150.00	3																		2												2		2												2	2	001
H6723	002	1	1	01	01	H6723_002_1	14	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1		2	1	150.00	3																		2												2		2												2	2	001
H6723	002	3	1	01	01	H6723_002_3	14	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1		2	1	150.00	3																		2												2		2												2	2	001
H6723	003	1	1	01	01	H6723_003_1	14	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1		2	1	150.00	3																		2												2		2												2	2	001
H6723	003	3	1	01	01	H6723_003_3	16	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1		2	1	150.00	3																		2												2		2												2	2	001
H6723	006	6	1	02	01	H6723_006_6	15	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1		2	1	150.00	3																		2												2		2												2	2	001
H6723	006	7	1	02	01	H6723_006_7	5	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1		2	1	150.00	3																		2												2		2												2	2	001
H6988	006	0	1	02	01	H6988_006_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H6988	006	0	1	02	01	H6988_006_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H6988	007	0	1	02	01	H6988_007_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H6988	007	0	1	02	01	H6988_007_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H6988	008	0	1	02	01	H6988_008_0	4							1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H6988	008	0	1	02	01	H6988_008_0	4							1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H6988	009	0	1	02	01	H6988_009_0	7							1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H6988	009	0	1	02	01	H6988_009_0	7							1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H6988	010	0	1	02	01	H6988_010_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H6988	010	0	1	02	01	H6988_010_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H7093	001	0	1	04	01	H7093_001_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H7093	001	0	1	04	01	H7093_001_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H7093	002	0	1	04	01	H7093_002_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H7093	002	0	1	04	01	H7093_002_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H7220	004	0	1	02	01	H7220_004_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H7220	004	0	1	02	01	H7220_004_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H7220	009	1	1	01	01	H7220_009_1	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H7220	009	1	1	01	01	H7220_009_1	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H7220	009	2	1	01	01	H7220_009_2	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H7220	009	2	1	01	01	H7220_009_2	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H7220	010	0	1	01	01	H7220_010_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H7220	010	0	1	01	01	H7220_010_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8133	001	0	1	01	01	H8133_001_0	7							1	01011	3	1									3	2	1	3		3	2	1	3			1		2	1	150.00	3																		2												2		1	001011	0.00	0.00			0.00	0.00	0.00	0.00			2	2	001
H8432	009	0	1	01	01	H8432_009_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8432	009	0	1	01	01	H8432_009_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8432	010	0	1	01	01	H8432_010_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8432	010	0	1	01	01	H8432_010_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8432	011	0	1	01	01	H8432_011_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8432	011	0	1	01	01	H8432_011_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8432	036	0	1	02	01	H8432_036_0	4							1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8432	036	0	1	02	01	H8432_036_0	4							1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8432	040	0	1	02	01	H8432_040_0	7							1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8432	040	0	1	02	01	H8432_040_0	7							1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8634	010	0	1	04	01	H8634_010_0	7							1	01011	3	1									3	2	1	3		3	2	1	3			1	2	2	1	150.00	3																		2												2		1	001011	0.00	0.00			0.00	0.00	0.00	0.00			2	2	001
H8764	001	0	1	01	01	H8764_001_0	5							1	11111	3	2	1	3		3	2	1	3		3	2	1	3		3	2	1	3		3	1		2	2				01001	150.00	3								150.00	3					2												2		1	001111	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00			2	2	001
H8764	002	0	1	02	01	H8764_002_0	5							1	11111	3	2	1	3		3	2	1	3		3	2	1	3		3	2	1	3		3	1		2	2				01001	150.00	3								150.00	3					2												2		1	001111	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00			2	2	001
H8764	002	0	1	02	01	H8764_002_0	5							1	11111	3	2	1	3		3	2	1	3		3	2	1	3		3	2	1	3		3	1		2	2				01001	150.00	3								150.00	3					2												2		1	001111	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00			2	2	002
H8764	003	0	1	01	01	H8764_003_0	6							1	11111	3	2	1	3		3	2	1	3		3	2	1	3		3	2	1	3		3	1		2	2				01001	150.00	3								150.00	3					2												2		1	001111	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00			2	2	001
H8764	003	0	1	01	01	H8764_003_0	6							1	11111	3	2	1	3		3	2	1	3		3	2	1	3		3	2	1	3		3	1		2	2				01001	150.00	3								150.00	3					2												2		1	001111	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00			2	2	002
H8764	004	0	1	01	01	H8764_004_0	7							1	11111	3	2	1	3		3	2	1	3		3	2	1	3		3	2	1	3		3	1		2	2				01001	150.00	3								150.00	3					2												2		1	001111	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00			2	2	001
H8764	004	0	1	01	01	H8764_004_0	7							1	11111	3	2	1	3		3	2	1	3		3	2	1	3		3	2	1	3		3	1		2	2				01001	150.00	3								150.00	3					2												2		1	001111	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00			1	2	002
H8764	801	0	1	02	01	H8764_801_0	3							1	11111	3	2	1	3		3	2	1	3		3	2	1	3		3	2	1	3		3	1		2	2				01001	150.00	3								150.00	3					2												2		1	001111	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00			2	2	001
H8849	001	0	1	02	01	H8849_001_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8849	001	0	1	02	01	H8849_001_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8849	003	0	1	02	01	H8849_003_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8849	003	0	1	02	01	H8849_003_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8849	005	0	1	02	01	H8849_005_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8849	005	0	1	02	01	H8849_005_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8849	006	0	1	02	01	H8849_006_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8849	006	0	1	02	01	H8849_006_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H8849	009	0	1	02	01	H8849_009_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H8849	009	0	1	02	01	H8849_009_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9003	001	0	1	02	01	H9003_001_0	4							1	11111	3	1				3	1				3	1				3	1				3	1		2	1	175.00	2																		2												2		2												2	2	001
H9003	006	0	1	02	01	H9003_006_0	4							1	11111	3	1				3	1				3	1				3	1				3	1		2	1	175.00	2																		2												2		2												2	2	001
H9003	008	0	1	02	01	H9003_008_0	4							1	11111	3	1				3	1				3	1				3	1				3	1		2	1	175.00	2																		2												2		2												2	2	001
H9003	009	0	1	02	01	H9003_009_0	4							1	11111	3	1				3	1				3	1				3	1				3	1		2	1	175.00	2																		2												2		2												2	2	001
H9065	002	0	1	02	01	H9065_002_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9065	002	0	1	02	01	H9065_002_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9065	003	0	1	02	01	H9065_003_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9065	003	0	1	02	01	H9065_003_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9065	008	0	1	01	01	H9065_008_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9065	008	0	1	01	01	H9065_008_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9219	004	0	1	04	01	H9219_004_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9219	004	0	1	04	01	H9219_004_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9525	004	0	1	02	01	H9525_004_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9525	004	0	1	02	01	H9525_004_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9525	006	0	1	02	01	H9525_006_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
