pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_vbid_group_id	pbp_b10b_bendesc_yn	pbp_b10b_bendesc_trn	pbp_b10b_bendesc_amo_pal	pbp_b10b_bendesc_lim_pal	pbp_b10b_bendesc_amt_pal	pbp_b10b_bendesc_per_pal	pbp_b10b_bendesc_per_pal_d	pbp_b10b_bendesc_tt_pal	pbp_b10b_bendesc_tt_pal_d	pbp_b10b_bendesc_amt_pal_days	pbp_b10b_bendesc_mt_pal	pbp_b10b_bendesc_mt_pal_d	pbp_b10b_bendesc_amo_al	pbp_b10b_bendesc_lim_al	pbp_b10b_bendesc_amt_al	pbp_b10b_bendesc_per_al	pbp_b10b_bendesc_per_al_d	pbp_b10b_bendesc_tt_al	pbp_b10b_bendesc_tt_al_d	pbp_b10b_bendesc_amt_al_days	pbp_b10b_bendesc_mt_al	pbp_b10b_bendesc_mt_al_d	pbp_b10b_maxplan_yn	pbp_b10b_maxplan_amt	pbp_b10b_maxplan_per	pbp_b10b_maxplan_per_d	pbp_b10b_maxenr_yn	pbp_b10b_maxenr_amt	pbp_b10b_maxenr_per	pbp_b10b_maxenr_per_d	pbp_b10b_coins_yn	pbp_b10b_coins_pct_min	pbp_b10b_coins_pct_max	pbp_b10b_ded_yn	pbp_b10b_ded_amt	pbp_b10b_copay_yn	pbp_b10b_copay_amt_min	pbp_b10b_copay_amt_max	pbp_b10b_auth_yn	pbp_b10b_refer_yn
H5216	468	0	1	04	01	H5216_468_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	469	0	1	04	01	H5216_469_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	470	0	1	04	01	H5216_470_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5302	012	0	1	01	01	H5302_012_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5302	020	0	1	01	01	H5302_020_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5302	022	0	1	01	01	H5302_022_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5302	024	0	1	01	01	H5302_024_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5302	026	0	1	01	01	H5302_026_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5302	809	0	1	01	01	H5302_809_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5302	809	0	1	01	01	H5302_809_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5325	003	0	1	01	01	H5325_003_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5325	004	0	1	01	01	H5325_004_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5325	005	0	1	01	01	H5325_005_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5325	006	0	1	01	01	H5325_006_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5325	007	0	1	01	01	H5325_007_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5325	011	0	1	01	01	H5325_011_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5325	012	0	1	01	01	H5325_012_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5325	013	0	1	01	01	H5325_013_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5325	014	0	1	01	01	H5325_014_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5325	015	0	1	01	01	H5325_015_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5374	001	0	1	01	01	H5374_001_0	4	1	1	1	2	2	16	3		1			000011												2				2				2			2		2			2	2
H5377	003	0	1	01	01	H5377_003_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5521	084	0	1	04	01	H5521_084_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	116	0	1	04	01	H5521_116_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	171	0	1	04	01	H5521_171_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	218	0	1	04	01	H5521_218_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	224	0	1	04	01	H5521_224_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	227	0	1	04	01	H5521_227_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	229	0	1	04	01	H5521_229_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	233	0	1	04	01	H5521_233_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	235	0	1	04	01	H5521_235_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	302	0	1	04	01	H5521_302_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	324	0	1	04	01	H5521_324_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	326	0	1	04	01	H5521_326_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	364	0	1	04	01	H5521_364_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	365	0	1	04	01	H5521_365_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	398	0	1	04	01	H5521_398_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	399	0	1	04	01	H5521_399_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	400	0	1	04	01	H5521_400_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	414	0	1	04	01	H5521_414_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	443	0	1	04	01	H5521_443_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	449	0	1	04	01	H5521_449_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	464	0	1	04	01	H5521_464_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	465	0	1	04	01	H5521_465_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	467	0	1	04	01	H5521_467_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	470	0	1	04	01	H5521_470_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	472	0	1	04	01	H5521_472_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	490	0	1	04	01	H5521_490_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	496	0	1	04	01	H5521_496_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	500	0	1	04	01	H5521_500_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	502	0	1	04	01	H5521_502_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	553	0	1	04	01	H5521_553_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	598	0	1	04	01	H5521_598_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	644	0	1	04	01	H5521_644_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	645	0	1	04	01	H5521_645_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	646	0	1	04	01	H5521_646_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	649	0	1	04	01	H5521_649_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5521	801	0	1	04	01	H5521_801_0	2	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5521	801	0	1	04	01	H5521_801_0	2	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5521	805	0	2	04	01	H5521_805_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5521	805	0	2	04	01	H5521_805_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	001	0	1	04	01	H5522_001_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5522	002	0	1	04	01	H5522_002_0	2	1	1	1	2	2	24	3		1			011010												2				2				2			2		1	0.00	0.00	2	2
H5522	005	0	1	04	01	H5522_005_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5522	013	0	1	04	01	H5522_013_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5522	802	0	1	04	01	H5522_802_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	802	0	1	04	01	H5522_802_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	803	0	1	04	01	H5522_803_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	803	0	1	04	01	H5522_803_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	808	0	2	04	01	H5522_808_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	808	0	2	04	01	H5522_808_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	809	0	2	04	01	H5522_809_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	809	0	2	04	01	H5522_809_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	810	0	1	04	01	H5522_810_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	810	0	1	04	01	H5522_810_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	811	0	1	04	01	H5522_811_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	811	0	1	04	01	H5522_811_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	813	0	2	04	01	H5522_813_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	813	0	2	04	01	H5522_813_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	814	0	2	04	01	H5522_814_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	814	0	2	04	01	H5522_814_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	815	0	1	04	01	H5522_815_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	815	0	1	04	01	H5522_815_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	816	0	1	04	01	H5522_816_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	816	0	1	04	01	H5522_816_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	817	0	2	04	01	H5522_817_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	817	0	2	04	01	H5522_817_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	818	0	2	04	01	H5522_818_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	818	0	2	04	01	H5522_818_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	819	0	1	04	01	H5522_819_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	819	0	1	04	01	H5522_819_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	820	0	1	04	01	H5522_820_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	820	0	1	04	01	H5522_820_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	821	0	1	04	01	H5522_821_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	821	0	1	04	01	H5522_821_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	822	0	2	04	01	H5522_822_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	822	0	2	04	01	H5522_822_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	823	0	1	04	01	H5522_823_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	823	0	1	04	01	H5522_823_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	824	0	2	04	01	H5522_824_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	824	0	2	04	01	H5522_824_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	825	0	2	04	01	H5522_825_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	825	0	2	04	01	H5522_825_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	827	0	2	04	01	H5522_827_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	827	0	2	04	01	H5522_827_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	828	0	1	04	01	H5522_828_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	828	0	1	04	01	H5522_828_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	832	0	1	04	01	H5522_832_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	832	0	1	04	01	H5522_832_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	836	0	1	04	01	H5522_836_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	836	0	1	04	01	H5522_836_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	837	0	1	04	01	H5522_837_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	837	0	1	04	01	H5522_837_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	838	0	2	04	01	H5522_838_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5522	838	0	2	04	01	H5522_838_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5525	036	0	1	04	01	H5525_036_0	4	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5525	046	0	1	04	01	H5525_046_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5525	059	0	1	04	01	H5525_059_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5525	086	1	1	04	01	H5525_086_1	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5525	086	2	1	04	01	H5525_086_2	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5593	001	0	1	01	01	H5593_001_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5593	801	0	1	01	01	H5593_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5593	801	0	1	01	01	H5593_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5619	003	0	1	01	01	H5619_003_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	021	0	1	01	01	H5619_021_0	4	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	049	0	1	02	01	H5619_049_0	4	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	053	0	1	02	01	H5619_053_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	071	0	1	01	01	H5619_071_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	075	0	1	01	01	H5619_075_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	093	0	1	01	01	H5619_093_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	095	0	1	01	01	H5619_095_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	113	0	1	02	01	H5619_113_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	123	0	1	02	01	H5619_123_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	162	0	1	02	01	H5619_162_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	163	0	1	01	01	H5619_163_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	165	0	1	01	01	H5619_165_0	6	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	166	0	1	01	01	H5619_166_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	167	0	1	01	01	H5619_167_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	173	0	1	01	01	H5619_173_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5619	179	0	1	02	01	H5619_179_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	180	0	1	01	01	H5619_180_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	181	0	1	01	01	H5619_181_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5619	182	0	1	01	01	H5619_182_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5793	017	0	1	02	01	H5793_017_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5793	019	0	1	02	01	H5793_019_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5793	020	0	1	02	01	H5793_020_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H5793	801	0	1	01	01	H5793_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5793	801	0	1	01	01	H5793_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5793	802	0	1	01	01	H5793_802_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5793	802	0	1	01	01	H5793_802_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5852	001	0	1	01	01	H5852_001_0	6	1	1	1	2	1				2			011011												2				2				2			2		2			1	2
H5970	016	0	1	04	01	H5970_016_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6154	001	0	1	02	01	H6154_001_0	4	1	1	1	2	2	48	3		1			010010												2				2				2			2		2			2	2
H6170	001	0	1	02	01	H6170_001_0	9	1	1	1	2	2	76	3		1			011111												2				2				2			2		2			1	2
H6170	002	0	1	02	01	H6170_002_0	12	1	1	1	2	2	132	3		1			011111												2				2				2			2		2			1	2
H6170	003	0	1	02	01	H6170_003_0	10	1	1	1	2	2	76	3		1			011111												2				2				2			2		2			1	2
H6399	001	0	1	01	01	H6399_001_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H6453	019	0	1	02	01	H6453_019_0	13	2	1	1	2	2	208	3		1			000011												2				2				2			2		2			1	2
H6474	001	0	1	02	01	H6474_001_0	8	1	1	1	2	2	76	3		1			011111												2				2				2			2		2			1	2
H6474	002	0	1	02	01	H6474_002_0	9	1	1	1	2	2	132	3		1			011111												2				2				2			2		2			1	2
H6474	003	0	1	02	01	H6474_003_0	8	1	1	1	2	2	76	3		1			011111												2				2				2			2		2			1	2
H6622	004	0	1	01	01	H6622_004_0	3	1	1	1	2	2	6	7		1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	008	0	1	01	01	H6622_008_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	013	0	1	02	01	H6622_013_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	014	0	1	02	01	H6622_014_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	015	0	1	01	01	H6622_015_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	018	0	1	01	01	H6622_018_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	021	1	1	02	01	H6622_021_1	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	021	2	1	02	01	H6622_021_2	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	022	0	1	02	01	H6622_022_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	023	0	1	02	01	H6622_023_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	029	0	1	01	01	H6622_029_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	033	0	1	01	01	H6622_033_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H6622	033	0	1	01	01	H6622_033_0	2	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	035	0	1	01	01	H6622_035_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	036	0	1	01	01	H6622_036_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	037	0	1	01	01	H6622_037_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	048	0	1	01	01	H6622_048_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	054	0	1	01	01	H6622_054_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	056	0	1	01	01	H6622_056_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	057	0	1	02	01	H6622_057_0	5	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H6622	078	1	1	01	01	H6622_078_1	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	078	2	1	01	01	H6622_078_2	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	079	0	1	01	01	H6622_079_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	087	0	1	01	01	H6622_087_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	095	0	1	01	01	H6622_095_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	098	0	1	01	01	H6622_098_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H6622	101	0	1	01	01	H6622_101_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7149	006	0	1	01	01	H7149_006_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H7149	801	0	1	01	01	H7149_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H7149	801	0	1	01	01	H7149_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H7301	002	0	1	04	01	H7301_002_0	2	1	1	1	2	2	24	3		1			011010												2				2				2			2		1	0.00	0.00	2	2
H7301	006	0	1	04	01	H7301_006_0	2	1	1	1	2	2	24	3		1			011010												2				2				2			2		1	0.00	0.00	2	2
H7301	803	0	1	04	01	H7301_803_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H7301	803	0	1	04	01	H7301_803_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H7557	001	0	1	01	01	H7557_001_0	6	1	1	1	2	2	16	3		1			000011												2				2				2			2		2			2	2
H7617	006	0	1	04	01	H7617_006_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	033	0	1	04	01	H7617_033_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	034	0	1	04	01	H7617_034_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	036	0	1	04	01	H7617_036_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	037	0	1	04	01	H7617_037_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	038	0	1	04	01	H7617_038_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	039	0	1	04	01	H7617_039_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	046	0	1	04	01	H7617_046_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	050	0	1	04	01	H7617_050_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	053	0	1	04	01	H7617_053_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H7617	055	0	1	04	01	H7617_055_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	063	0	1	04	01	H7617_063_0	3	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	063	0	1	04	01	H7617_063_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H7617	067	0	1	04	01	H7617_067_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	074	0	1	04	01	H7617_074_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	075	0	1	04	01	H7617_075_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	076	0	1	04	01	H7617_076_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	077	0	1	04	01	H7617_077_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	081	0	1	04	01	H7617_081_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	082	0	1	04	01	H7617_082_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
