pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_c_pos_outpt_group_num_id	pbp_c_pos_group_lbl	pbp_c_pos_oupt_bencat_bens	pbp_c_pos_outpt_mc_bencats	pbp_c_pos_outpt_nmc_bencats	pbp_c_pos_outpt_coins_yn	pbp_c_pos_outpt_coins_min_pct	pbp_c_pos_outpt_coins_max_pct	pbp_c_pos_outpt_copay_yn	pbp_c_pos_outpt_copay_min_amt	pbp_c_pos_outpt_copay_max_amt	pbp_c_pos_outpt_maxplan_yn	pbp_c_pos_outpt_maxplan_amt	pbp_c_pos_outpt_maxplan_per	pbp_c_pos_outpt_maxplan_per_d	pbp_c_pos_outpt_deduct_yn	pbp_c_pos_outpt_deduct_amt
H3192	005	0	1	02	01	H3192_005_0	2	1	50% - 70% coinsurance	10		16c1;16c3;16c8;16c10;	1	50	70	2			2				2	
H3192	005	0	1	02	01	H3192_005_0	2	2	50% coinsurance	10		16b1;16b2;16b4;16c2;	1	50	50	2			2				2	
H3192	005	0	1	02	01	H3192_005_0	2	3	70% coinsurance	10		16c4;16c7;	1	70	70	2			2				2	
H3192	010	0	1	02	01	H3192_010_0	2	1	50% - 70% coinsurance	10		16c1;16c3;16c8;16c10;	1	50	70	2			2				2	
H3192	010	0	1	02	01	H3192_010_0	2	2	50% coinsurance	10		16b1;16b2;16b4;16c2;	1	50	50	2			2				2	
H3192	010	0	1	02	01	H3192_010_0	2	3	70% coinsurance	10		16c4;16c7;	1	70	70	2			2				2	
H3192	013	0	1	02	01	H3192_013_0	2	1	50% - 70% coinsurance	10		16c1;16c3;16c8;16c10;	1	50	70	2			2				2	
H3192	013	0	1	02	01	H3192_013_0	2	2	50% coinsurance	10		16b1;16b2;16b4;16c2;	1	50	50	2			2				2	
H3192	013	0	1	02	01	H3192_013_0	2	3	70% coinsurance	10		16c4;16c7;	1	70	70	2			2				2	
H3192	020	0	1	02	01	H3192_020_0	2	1	50% - 70% coinsurance	10		16c1;16c3;16c8;16c10;	1	50	70	2			2				2	
H3192	020	0	1	02	01	H3192_020_0	2	2	50% coinsurance	10		16b1;16b2;16b4;16c2;	1	50	50	2			2				2	
H3192	020	0	1	02	01	H3192_020_0	2	3	70% coinsurance	10		16c4;16c7;	1	70	70	2			2				2	
H3192	021	0	1	02	01	H3192_021_0	2	1	50% - 70% coinsurance	10		16c1;16c3;16c8;16c10;	1	50	70	2			2				2	
H3192	021	0	1	02	01	H3192_021_0	2	2	50% coinsurance	10		16b1;16b2;16b4;16c2;	1	50	50	2			2				2	
H3192	021	0	1	02	01	H3192_021_0	2	3	70% coinsurance	10		16c4;16c7;	1	70	70	2			2				2	
H3204	808	0	1	02	01	H3204_808_0	1	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H3204	808	0	1	02	01	H3204_808_0	1	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H3204	809	0	1	02	01	H3204_809_0	1	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H3204	809	0	1	02	01	H3204_809_0	1	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H3204	810	0	1	02	01	H3204_810_0	1	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H3204	810	0	1	02	01	H3204_810_0	1	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H3240	017	0	1	02	01	H3240_017_0	5	1	20%	01	3-1;3-2;3-3;3-4;7b;7c;7e1;7e2;7f;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;10a1;10a2;11b1;11b2;11c1;11c2;14a;14e2;14e4;14e5;5a;5b;		1	20	20	2			2				2	
H3240	017	0	1	02	01	H3240_017_0	5	2	$0 or 20% 7d 7g	01	7d;7g;		1	20	20	1	0.00	0.00	2				2	
H3240	017	0	1	02	01	H3240_017_0	5	3	$0	01	6;7a;9d;12;14d;		2			1	0.00	0.00	2				2	
H3240	017	0	1	02	01	H3240_017_0	5	4	Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	35.00	35.00	2				2	
H3240	017	0	1	02	01	H3240_017_0	5	5	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	1200.00	3		2	
H3240	024	0	1	02	01	H3240_024_0	5	1	20%	01	3-1;3-2;3-3;3-4;6;7b;7c;7i;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;12;14a;14d;14e1;14e2;14e4;14e5;17b;16a;5a;5b;		1	20	20	2			2				2	
H3240	024	0	1	02	01	H3240_024_0	5	2	$0	01	7a;7d;7f;9d;10a1;10a2;18a;		2			1	0.00	0.00	2				2	
H3240	024	0	1	02	01	H3240_024_0	5	3	7G & 17A	01	7g;17a;		1	20	20	1	0.00	0.00	2				2	
H3240	024	0	1	02	01	H3240_024_0	5	4	Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	35.00	35.00	2				2	
H3276	001	0	1	02	01	H3276_001_0	13	1	Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c8;16c10;	2			2			1	3000.00	3		2	
H3305	007	0	1	02	01	H3305_007_0	8	1	30%	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7f;7g;7i;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9d;11a;11b1;11b2;14a;17a;18a;5a;5b;		1	30	30	2			2				2	
H3305	007	0	1	02	01	H3305_007_0	8	2	Eyewear	01	17b;		1	20	20	2			2				2	
H3305	007	0	1	02	01	H3305_007_0	8	3	Ambulance	01	10a1;10a2;		2			1	200.00	300.00	2				2	
H3305	007	0	1	02	01	H3305_007_0	8	4	Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c6;16c7;16c8;16c10;	2			2			1	1000.00	3		2	
H3305	007	0	1	02	01	H3305_007_0	8	5	Non-Medicare Covered Routine Eye Exam	10		17a1;	2			2			1	70.00	3		2	
H3305	015	0	1	02	01	H3305_015_0	17	1	30%	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7f;7g;7i;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9d;11a;11b1;11b2;14a;17a;18a;5a;5b;		1	30	30	2			2				2	
H3305	015	0	1	02	01	H3305_015_0	17	2	Eyewear	01	17b;		1	20	20	2			2				2	
H3305	015	0	1	02	01	H3305_015_0	17	3	Ambulance	01	10a1;10a2;		2			1	200.00	400.00	2				2	
H3305	015	0	1	02	01	H3305_015_0	17	4	Non-Medicare Covered Routine Eye Exams	10		17a1;	2			2			1	70.00	3		2	
H3305	015	0	1	02	01	H3305_015_0	17	5	Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c6;16c7;16c8;16c10;	2			2			1	1500.00	3		2	
H3305	020	0	1	02	01	H3305_020_0	8	1	30%	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7f;7g;7i;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9d;11a;11b1;11b2;14a;17a;18a;5a;5b;		1	30	30	2			2				2	
H3305	020	0	1	02	01	H3305_020_0	8	2	Eyewear	01	17b;		1	20	20	2			2				2	
H3305	020	0	1	02	01	H3305_020_0	8	3	Ambulance	01	10a1;10a2;		2			1	200.00	400.00	2				2	
H3305	020	0	1	02	01	H3305_020_0	8	4	Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c6;16c7;16c8;16c10;	2			2			1	1000.00	3		2	
H3305	020	0	1	02	01	H3305_020_0	8	5	Non-Medicare Covered Routine Eye Exam	10		17a1;	2			2			1	70.00	3		2	
H3305	022	0	1	02	01	H3305_022_0	16	1	30%	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7f;7g;7i;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9d;11a;11b1;11b2;14a;17a;18a;5a;5b;		1	30	30	2			2				2	
H3305	022	0	1	02	01	H3305_022_0	16	2	Eyewear	01	17b;		1	20	20	2			2				2	
H3305	022	0	1	02	01	H3305_022_0	16	3	Ambulance	01	10a1;10a2;		2			1	200.00	300.00	2				2	
H3305	022	0	1	02	01	H3305_022_0	16	4	Non-Medicare Covered Routine Eye Exam	10		17a1;	2			2			1	70.00	3		2	
H3305	022	0	1	02	01	H3305_022_0	16	5	Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c6;16c7;16c8;16c10;	2			2			1	1500.00	3		2	
H3305	801	0	1	02	01	H3305_801_0	7	1	Point of Service Group 1	01	6;14a;		2			2			2				2	
H3305	801	0	1	02	01	H3305_801_0	7	2	Point of Service Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;5a;5b;		1	20	20	2			2				2	
H3305	803	0	1	02	01	H3305_803_0	7	1	Point of Service Group 1	01	6;14a;		2			2			2				2	
H3305	803	0	1	02	01	H3305_803_0	7	2	Point of Service Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;5a;5b;		1	20	20	2			2				2	
H3305	804	0	1	02	01	H3305_804_0	7	1	Point of Service Group 1	01	6;14a;		2			2			2				2	
H3305	804	0	1	02	01	H3305_804_0	7	2	Point of Service Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;5a;5b;		1	20	20	2			2				2	
H3312	018	0	1	02	01	H3312_018_0	3	1	50% coinsurance	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	50	50	2			2				2	
H3312	065	0	1	02	01	H3312_065_0	3	1	50% coinsurance	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	50	50	2			2				2	
H3330	048	0	1	02	01	H3330_048_0	7	1	Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	0	50	2			1	2000.00	3		2	
H3330	820	0	1	02	01	H3330_820_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H3330	820	0	1	02	01	H3330_820_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H3330	821	0	1	02	01	H3330_821_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H3330	821	0	1	02	01	H3330_821_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H3347	002	0	1	02	01	H3347_002_0	8	1	MCB_ 0% or 20%Coinsurance-7g	01	7g;		1	0	20	2			2				2	
H3347	002	0	1	02	01	H3347_002_0	8	2	Non_MCB $0 Copay	10		7f_2;	2			1	0.00	0.00	2				2	
H3347	002	0	1	02	01	H3347_002_0	8	3	Non_MCB $0 Copay Diagn & Prev-Dental 16b	10		16b1;16b2;16b3;16b4;16b6;	2			1	0.00	0.00	2				2	
H3347	002	0	1	02	01	H3347_002_0	8	4	Non_MCB $0 Copay ComprehensiveDental 16c	10		16c1;16c2;16c3;16c4;16c5;16c6;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H3347	002	0	1	02	01	H3347_002_0	8	5	MCB_20% Coinsurance	01	7c;7d;7e1;7e2;7f;7h1;7h2;7i;		1	20	20	2			2				2	
H3347	003	0	1	02	01	H3347_003_0	8	1	MCB_20% Coinsurance	01	7b;7e1;7e2;7h1;7h2;8a1;8b1;8b3;9a1;9a2;9b;14e1;14e2;17a;18a;		1	20	20	2			2				2	
H3347	003	0	1	02	01	H3347_003_0	8	2	MCB_$0 Copay	01	6;7a;7f;8a2;8b2;14a;14e4;14e5;17b;		2			1	0.00	0.00	2				2	
H3347	003	0	1	02	01	H3347_003_0	8	3	MCB_%0-20% Coinsurance_7g	01	7g;		1	0	20	2			2				2	
H3347	003	0	1	02	01	H3347_003_0	8	4	Non-MCB $0 Copay_13a_14c17	10		13a;14c17;	2			1	0.00	0.00	2				2	
H3347	003	0	1	02	01	H3347_003_0	8	5	MCB_%0-20% Coinsurance_7d	01	7d;		1	0	20	2			2				2	
H3347	007	0	1	02	01	H3347_007_0	9	1	MCB_$0-20% Coinsurance_7g	01	7g;		1	0	20	2			2				2	
H3347	007	0	1	02	01	H3347_007_0	9	2	NON_MCB $0 Copay_7f	10		7f_2;	2			1	0.00	0.00	2				2	
H3347	007	0	1	02	01	H3347_007_0	9	3	Non_MCB $0 Copay Diag & Prev Dental_16b	10		16b1;16b2;16b3;16b4;16b6;	2			1	0.00	0.00	2				2	
H3347	007	0	1	02	01	H3347_007_0	9	4	Non_MCB  $0 Copay Comprehens_Dental 16c	10		16c1;16c2;16c3;16c4;16c5;16c6;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H3347	007	0	1	02	01	H3347_007_0	9	5	MCB_20% Coinsurance	01	7c;7d;7f;7i;		1	20	20	2			2				2	
H3347	009	0	1	02	01	H3347_009_0	9	1	MCB_ $0-$35 Copay Physician Spec Serv 7d	01	7d;		2			1	0.00	35.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	10	MCB_$20 Copay Indivi_Mental Health 7e1	01	7e1;		2			1	20.00	20.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	11	MCB- $25 Copay Indivi Psych_Serv_7h1	01	7h1;		2			1	25.00	25.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	12	Non_MCB $0-$40 Endodontics Serv_16c2	10		16c2;	2			1	0.00	40.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	13	Non_MCB $0-$150 Periodontics_Serv_16c3	10		16c3;	2			1	0.00	150.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	14	Non_MCB $0-$150 Prosthodontic fixed 16c7	10		16c7;	2			1	0.00	150.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	15	Non_MCB $0-$100 Oral /Maxillofacial 16c8	10		16c8;	2			1	0.00	100.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	16	Non_MCB $0 Copay Adjunc_Gen_serv_16c10	10		16c10;	2			1	0.00	0.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	17	Non_MCB $0-$150 Prosthodontic Remov_16c4	10		16c4;	2			1	0.00	150.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	2	MCB_$5 Copay Group Mental Health 7e2	01	7e2;		2			1	5.00	5.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	3	MCB_$35 Copay 7c_7i	01	7c;7i;		2			1	35.00	35.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	4	NON_MCB_$35 Copay Podiatry Serv 7f	10		7f_2;	2			1	35.00	35.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	5	Non_MCB $0 copay Prev & Diag Dental	10		16b1;16b2;16b4;16b5;	2			1	0.00	0.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	6	Non_MCB $0-$150 Restorative Serv_16c1	10		16c1;	2			1	0.00	150.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	7	MCB- $5 Copay Group Psychiatric Serv_7h2	01	7h2;		2			1	5.00	5.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	8	MCB_$0-$35 Copay 7g. Other Health Care	01	7g;		2			1	0.00	35.00	2				2	
H3347	009	0	1	02	01	H3347_009_0	9	9	MCB_$35 Copay Podiatry Serv 7f	01	7f;		2			1	35.00	35.00	2				2	
H3347	016	0	1	02	01	H3347_016_0	8	1	MCB_$35 Copay 7c_7f_7i	01	7c;7f;7i;		2			1	35.00	35.00	2				2	
H3347	016	0	1	02	01	H3347_016_0	8	10	MCB_$20 Copay Indivi Mental Health 7e1	01	7e1;		2			1	20.00	20.00	2				2	
H3347	016	0	1	02	01	H3347_016_0	8	2	MCB_ $0-$35 Copay Physician Spec Serv 7d	01	7d;		2			1	0.00	35.00	2				2	
H3347	016	0	1	02	01	H3347_016_0	8	3	MCB_$5 Copay Group Mental Health 7e2	01	7e2;		2			1	5.00	5.00	2				2	
H3347	016	0	1	02	01	H3347_016_0	8	4	Non_MCB $35 Copay Podiatry Serv 7f	10		7f_2;	2			1	35.00	35.00	2				2	
H3347	016	0	1	02	01	H3347_016_0	8	5	MCB- $5-Copay Group Psychiatric Serv_7h2	01	7h2;		2			1	5.00	5.00	2				2	
H3347	016	0	1	02	01	H3347_016_0	8	6	Non_MCB $0 copay Diagn & Prev Dental_16b	10		16b1;16b2;16b4;16b5;	2			1	0.00	0.00	2				2	
H3347	016	0	1	02	01	H3347_016_0	8	7	Non_MCB $0 Copay ComprehensiveDental 16c	10		16c1;16c2;16c3;16c4;16c7;16c8;16c10;	2			1	0.00	0.00	1	2500.00	3		2	
H3347	016	0	1	02	01	H3347_016_0	8	8	MCB-$0-$35 Other Health Care 7g	01	7g;		2			1	0.00	35.00	2				2	
H3347	016	0	1	02	01	H3347_016_0	8	9	MCB- $25-Copay Indiv Psych Serv_7h1	01	7h1;		2			1	25.00	25.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	1	Non-MCB $0 Copay_13a_14c17_7b1	10		7b1;13a;14c17;	2			1	0.00	0.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	10	NON-MCB_$10 Copay_7f	10		7f_2;	2			1	10.00	10.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	11	MCB_$10 copay_7f	01	7f;		2			1	10.00	10.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	12	MCB_$35 Copay_7c	01	7c;		2			1	35.00	35.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	13	MCB_ $45 Copay_7h1_7h2	01	7h1;7h2;		2			1	45.00	45.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	14	MCB_$75 Copay_Therapeutic Diag Radi_8b2	01	8b2;		2			1	75.00	75.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	15	MCB_$40 copay PT and SP Services_7i	01	7i;		2			1	40.00	40.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	2	MCB_$100 Copay_9b	01	9b;		2			1	100.00	100.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	3	MCB_$0 Copay	01	6;7a;7b;8a1;8a2;8b3;14a;14e1;14e2;14e4;14e5;17a;17b;18a;		2			1	0.00	0.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	4	MCB_$0-$45 Copay_7d	01	7d;		2			1	0.00	45.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	5	MCB_ $0 Copay_7g	01	7g;		2			1	0.00	0.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	6	MCB_ $50 Copay_7e1_7e2,	01	7e1;7e2;		2			1	50.00	50.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	7	MCB_$0-$75 Copay_Diagnostic Radi 8b1	01	8b1;		2			1	0.00	75.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	8	MCB_ $185 Copay_9a1	01	9a1;		2			1	185.00	185.00	2				2	
H3347	018	0	1	02	01	H3347_018_0	8	9	MCB_$200 Copay_9a2	01	9a2;		2			1	200.00	200.00	2				2	
H3351	001	0	1	02	01	H3351_001_0	6	1	POS Group #1	01	3-1;3-2;3-3;3-4;6;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;11a;11b1;11b2;11c1;11c2;14a;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;16a;5a;5b;		1	30	30	2			2				2	
